Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
211.0,-40.54185863558929,146.0,-79.99478274970511,26180.0,0.75129
212.0,-99.71202272894732,175.0,-78.60300543192318,26355.0,0.7496275000000001
213.0,-81.22933272864432,159.0,-79.09699164391647,26514.0,0.748117
214.0,-8.108148329835615,127.0,-78.38947990117012,26641.0,0.7469105
215.0,42.064622650851504,110.0,-76.67823754933268,26751.0,0.7458655000000001
216.0,-21.650813027988917,95.0,-75.72191622863848,26846.0,0.744963
217.0,-15.0414620687515,84.0,-75.54415503670226,26930.0,0.744165
218.0,-29.539453467327633,134.0,-74.77349970312683,27064.0,0.7428920000000001
219.0,-34.100355842544474,142.0,-74.69648282714485,27206.0,0.7415430000000001
220.0,-70.23634525574289,108.0,-72.37034226321383,27314.0,0.7405170000000001
221.0,-58.48467608493553,195.0,-72.7106081888183,27509.0,0.7386645000000001
222.0,-73.38554434058273,233.0,-73.38615507384733,27742.0,0.736451
223.0,8.504130418553785,181.0,-73.09029880554242,27923.0,0.7347315000000001
224.0,-98.66914800243967,103.0,-72.20463249057184,28026.0,0.7337530000000001
225.0,-51.74582456405315,97.0,-71.88921233987628,28123.0,0.7328315000000001
226.0,-66.34022643842027,105.0,-71.8197174988991,28228.0,0.7318340000000001
227.0,-74.05399061753685,123.0,-72.21861404832025,28351.0,0.7306655
228.0,11.941217288364854,263.0,-69.6590289353117,28614.0,0.728167
229.0,-90.09066759257489,101.0,-69.32468677449413,28715.0,0.7272075
230.0,-92.90113696317901,155.0,-69.96197221780862,28870.0,0.725735
231.0,-34.862240602589125,121.0,-70.13289773028447,28991.0,0.7245855000000001
232.0,-23.61673886279523,160.0,-69.45596664655142,29151.0,0.7230655
233.0,-40.378881505379965,100.0,-68.59481638945962,29251.0,0.7221155
234.0,-25.426984472371473,194.0,-65.77651861154173,29445.0,0.7202725000000001
235.0,-2.311227844783687,247.0,-65.33164506374558,29692.0,0.7179260000000001
236.0,-76.78665375941006,148.0,-65.97575411530539,29840.0,0.71652
237.0,-96.38738125269653,132.0,-63.11675278208285,29972.0,0.715266
238.0,-82.40300083800136,114.0,-63.28785234873215,30086.0,0.714183
239.0,-169.783597730086,140.0,-59.9944523111416,30226.0,0.712853
240.0,-54.774296993932566,124.0,-59.84268598809412,30350.0,0.7116750000000001
