Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
239.0,-35.92264089364696,116.0,-51.871929553338276,29056.0,0.7239680000000001
240.0,-59.70350065672338,134.0,-51.41920123882048,29190.0,0.7226950000000001
241.0,-13.467999936449232,227.0,-51.57997200938367,29417.0,0.7205385
242.0,-14.762331903588873,279.0,-51.44611557200687,29696.0,0.7178880000000001
243.0,-59.98114604607722,168.0,-51.55714519304167,29864.0,0.716292
244.0,-25.820340776462842,173.0,-51.528285598022,30037.0,0.7146485
245.0,-29.07703195217738,106.0,-51.15153264871962,30143.0,0.7136415
246.0,-71.0279053520731,93.0,-51.057554434461,30236.0,0.712758
247.0,-19.346034362310334,147.0,-49.98045402841502,30383.0,0.7113615
248.0,6.849886284203848,91.0,-49.00330089464309,30474.0,0.710497
249.0,-35.003567271579186,136.0,-46.60847994151919,30610.0,0.7092050000000001
250.0,-43.976794665388276,164.0,-46.614252474487564,30774.0,0.707647
251.0,-64.68482436528987,317.0,-46.565520005776136,31091.0,0.7046355
252.0,19.254991859723688,223.0,-45.481800450014234,31314.0,0.7025170000000001
253.0,2.692735938183887,189.0,-44.64149697808813,31503.0,0.7007215
254.0,8.867990870495134,304.0,-43.22171532405851,31807.0,0.6978335
255.0,-28.542856310498564,169.0,-42.1796225732032,31976.0,0.6962280000000001
256.0,-1.2170297655440976,202.0,-41.610295256038306,32178.0,0.6943090000000001
257.0,-29.11882294360484,121.0,-42.14748904409056,32299.0,0.6931595
258.0,73.36804904184196,500.0,-41.28667279385312,32799.0,0.6884095000000001
259.0,-25.522389494890177,270.0,-41.28416271542997,33069.0,0.6858445
260.0,-29.408075620475927,171.0,-41.58063019327841,33240.0,0.68422
261.0,-15.190411567705638,143.0,-41.52942299339657,33383.0,0.6828615
262.0,-10.394978570550578,245.0,-41.196478231913204,33628.0,0.680534
263.0,-19.417439724517948,220.0,-40.62758720787025,33848.0,0.678444
264.0,9.277770125684256,247.0,-40.20774408225279,34095.0,0.6760975
265.0,-71.19084815090461,146.0,-40.15115125508801,34241.0,0.6747105
266.0,-20.16128586218727,297.0,-39.98766381453042,34538.0,0.671889
267.0,-34.45158835321104,123.0,-39.04421525069947,34661.0,0.6707205
268.0,-22.440272546938047,164.0,-38.41872024788576,34825.0,0.6691625000000001
269.0,-19.376715370116216,317.0,-37.96884123979931,35142.0,0.666151
270.0,19.76711866798557,283.0,-37.59149368078973,35425.0,0.6634625000000001
271.0,81.31143781068367,500.0,-34.931492996796976,35925.0,0.6587125
272.0,46.19102629126442,228.0,-33.626109733946855,36153.0,0.6565465
273.0,-13.360773013791345,165.0,-33.26014169251563,36318.0,0.654979
274.0,-20.87864486066644,259.0,-32.76320046347711,36577.0,0.6525185
275.0,-15.849778333538367,109.0,-32.74907595694544,36686.0,0.651483
276.0,9.574923845542045,312.0,-31.81168032719854,36998.0,0.6485190000000001
277.0,-45.45757597678547,148.0,-31.651983178655772,37146.0,0.647113
278.0,-80.25082700193201,70.0,-31.943228114390774,37216.0,0.646448
279.0,51.555982264615864,500.0,-30.887995184681454,37716.0,0.6416980000000001
280.0,-30.154759722357667,110.0,-29.83474255156573,37826.0,0.640653
281.0,0.4734374671173214,222.0,-29.616588951989474,38048.0,0.638544
282.0,-30.65001303000058,253.0,-29.104610116666482,38301.0,0.6361405
283.0,126.39649225352761,500.0,-27.756319698370568,38801.0,0.6313905
284.0,-7.515076989507051,306.0,-27.305426973779927,39107.0,0.6284835
285.0,-47.69150188156178,107.0,-27.537898157355794,39214.0,0.627467
286.0,-18.10961729576131,132.0,-27.62058751115486,39346.0,0.626213
287.0,-15.04918671001127,340.0,-26.877565430693085,39686.0,0.6229830000000001
288.0,-8.415936501021477,312.0,-26.41596740613917,39998.0,0.6200190000000001
289.0,4.878124729676443,94.0,-26.45483080877909,40092.0,0.6191260000000001
290.0,-22.3413468626282,148.0,-26.585907012424027,40240.0,0.61772
291.0,127.625392348512,500.0,-24.384832348689084,40740.0,0.61297
292.0,-6.384214031116002,287.0,-24.075929427327083,41027.0,0.6102435
293.0,-30.81086914701757,352.0,-23.99424652265437,41379.0,0.6068995
294.0,152.06988569604448,500.0,-21.727099140640547,41879.0,0.6021495000000001
295.0,12.592006825659581,136.0,-21.108939378776135,42015.0,0.6008575
296.0,7.894577970189189,156.0,-20.127609017540042,42171.0,0.5993755000000001
297.0,-17.40116932444984,174.0,-20.026653979958088,42345.0,0.5977225
298.0,-27.245658926306447,290.0,-19.97566739838562,42635.0,0.5949675000000001
299.0,-11.755426609234675,121.0,-19.873531548290494,42756.0,0.5938180000000001
300.0,-2.4492539087913485,315.0,-19.570891947920938,43071.0,0.5908255
301.0,23.736556938232752,233.0,-18.665643215333606,43304.0,0.588612
302.0,152.2451732090306,500.0,-17.090503602065066,43804.0,0.5838620000000001
303.0,-30.188565941203237,286.0,-16.795898269920073,44090.0,0.581145
304.0,27.22248456279698,235.0,-15.53062355535922,44325.0,0.5789125
305.0,110.7064315350632,500.0,-13.640562177540696,44825.0,0.5741625000000001
306.0,-21.32715602188503,144.0,-13.434980792892413,44969.0,0.5727945000000001
307.0,143.17288148390992,500.0,-11.456001500995162,45469.0,0.5680445000000001
308.0,0.2217194912766871,149.0,-11.246690992058818,45618.0,0.566629
309.0,38.44141995117647,223.0,-10.575331985863127,45841.0,0.5645105
310.0,114.21581460805291,500.0,-9.694278364772602,46341.0,0.5597605000000001
311.0,-17.27290997370841,195.0,-9.600782130689034,46536.0,0.5579080000000001
312.0,-1.2776508127958834,151.0,-9.298336191274437,46687.0,0.5564735000000001
313.0,134.13100939588017,500.0,-7.323243302727845,47187.0,0.5517235
314.0,122.4974056228156,500.0,-5.816496862659917,47687.0,0.5469735
315.0,31.79024701858185,140.0,-5.188221491575177,47827.0,0.5456435000000001
316.0,35.66744379879367,266.0,-4.065331968678745,48093.0,0.5431165
317.0,34.79334829618603,500.0,-2.947230316662504,48593.0,0.5383665000000001
318.0,159.17002681815697,500.0,-1.1647844647128605,49093.0,0.5336165
319.0,-17.194851745333665,411.0,-0.9548115906322155,49504.0,0.5297120000000001
320.0,50.620187243551385,500.0,-0.40956012293338573,50004.0,0.524962
321.0,3.006503274097369,399.0,0.3418944849747349,50403.0,0.5211715000000001
322.0,139.61137749247163,500.0,1.9711823516190072,50903.0,0.5164215000000001
323.0,176.6377857068293,500.0,4.304734621923461,51403.0,0.5116715000000001
324.0,-28.22530926264554,272.0,4.251614569724697,51675.0,0.5090875000000001
325.0,155.14639951983742,500.0,7.056242076239519,52175.0,0.5043375000000001
326.0,142.00996227544871,500.0,8.489062147473746,52675.0,0.4995875000000001
327.0,-17.47939474609673,276.0,8.175732255583695,52951.0,0.49696550000000006
328.0,129.8603502340596,500.0,10.092597745469657,53451.0,0.49221550000000003
329.0,6.319592634994933,140.0,10.589264816295724,53591.0,0.4908855000000001
330.0,42.88917217275497,133.0,11.247787404366559,53724.0,0.4896220000000001
331.0,81.34836719058667,500.0,12.441038647713919,54224.0,0.4848720000000001
332.0,99.86306765139334,500.0,13.57993541517079,54724.0,0.48012200000000005
333.0,118.83993210133158,500.0,15.510382063409661,55224.0,0.475372
334.0,112.61242454764289,500.0,17.422387489132507,55724.0,0.4706220000000001
335.0,117.34429624383088,500.0,18.224930595984628,56224.0,0.46587200000000006
336.0,7.93076820681911,144.0,18.348272214697467,56368.0,0.46450400000000003
337.0,171.77209946104628,500.0,20.39520812535059,56868.0,0.4597540000000001
338.0,148.2174022249908,500.0,22.08739180109533,57368.0,0.4550040000000001
339.0,166.6395084723393,500.0,24.113013294755188,57868.0,0.45025400000000004
340.0,3.8460650181187788,306.0,24.748508951503613,58174.0,0.44734700000000005
341.0,-33.41722328345533,112.0,24.54901671803355,58286.0,0.4462830000000001
342.0,143.81934637658517,500.0,26.134833500835292,58786.0,0.44153300000000006
343.0,63.045726404118824,261.0,27.36510222533725,59047.0,0.4390535000000001
344.0,168.9159886378738,500.0,29.31246551948062,59547.0,0.43430350000000006
345.0,5.429931414333339,124.0,29.657535153145727,59671.0,0.43312550000000005
346.0,63.89005666916579,500.0,31.006714773358116,60171.0,0.4283755
347.0,137.01084991794772,500.0,32.570283616160694,60671.0,0.4236255000000001
348.0,114.75735038200996,500.0,33.64935825713876,61171.0,0.41887550000000007
349.0,111.74212772712544,500.0,35.1168152071258,61671.0,0.41412550000000004
350.0,20.517115312628803,243.0,35.76175430690598,61914.0,0.4118170000000001
351.0,-5.311556700643322,302.0,36.35548698355244,62216.0,0.4089480000000001
352.0,144.6450554782264,500.0,37.60938761973747,62716.0,0.40419800000000006
353.0,144.32617940278269,500.0,39.02572205438346,63216.0,0.399448
354.0,169.85921407519507,500.0,40.63563428643045,63716.0,0.3946980000000001
