Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
127.0,-85.96455030713203,99.0,-144.69991569791804,14998.0,0.857519
128.0,-105.722461267903,153.0,-145.1483555918237,15151.0,0.8560655
129.0,-80.39496214874507,87.0,-144.79896529586915,15238.0,0.8552390000000001
130.0,-31.528681004636766,173.0,-142.88519821683263,15411.0,0.8535955
131.0,-106.55921485896546,96.0,-140.59916060715187,15507.0,0.8526835
132.0,-108.78781520535796,92.0,-139.6938871326799,15599.0,0.8518095
133.0,-194.04178094404264,143.0,-138.78585235979696,15742.0,0.8504510000000001
134.0,-17.75891501929827,97.0,-137.31089451051935,15839.0,0.8495295
135.0,-66.28381860750082,121.0,-136.15944361308502,15960.0,0.84838
136.0,-71.22168243499875,145.0,-132.99253644923195,16105.0,0.8470025
137.0,-130.80312703018126,98.0,-133.3206263197553,16203.0,0.8460715000000001
138.0,-17.726420181225876,86.0,-131.85205351359934,16289.0,0.8452545
139.0,-9.279759576557055,161.0,-130.91733251191445,16450.0,0.8437250000000001
140.0,-63.22299671545913,108.0,-130.64765415667773,16558.0,0.8426990000000001
141.0,-84.9216272715655,175.0,-129.86063810651598,16733.0,0.8410365
142.0,-48.91135889629482,79.0,-127.00621446946144,16812.0,0.8402860000000001
143.0,-11.252591198601337,104.0,-125.02802525659463,16916.0,0.839298
144.0,-36.829898675107124,92.0,-124.50060867812995,17008.0,0.8384240000000001
145.0,-90.5942494496021,110.0,-124.38147676468998,17118.0,0.837379
146.0,-252.5652321969529,171.0,-124.92203944007298,17289.0,0.8357545
147.0,-15.667812414516462,133.0,-121.72430066097405,17422.0,0.834491
148.0,-11.180630468259224,87.0,-118.77454195437706,17509.0,0.8336645
149.0,-102.08280555715986,148.0,-117.44878078807955,17657.0,0.8322585
150.0,-74.8439981273765,85.0,-117.12766533942171,17742.0,0.831451
151.0,-53.421046733168964,88.0,-117.72679021035903,17830.0,0.830615
152.0,-42.76961093610691,115.0,-117.30133540593164,17945.0,0.8295225
153.0,-193.53585201834645,113.0,-118.3044748259355,18058.0,0.828449
154.0,-37.949895008557235,75.0,-117.03020486537123,18133.0,0.8277365
155.0,22.453921756932303,159.0,-115.67227359638987,18292.0,0.826226
156.0,-40.636669546866614,112.0,-115.14644256194708,18404.0,0.8251620000000001
157.0,-86.2233940648555,122.0,-115.12473627600696,18526.0,0.824003
158.0,-44.27075623582908,131.0,-115.14397310934663,18657.0,0.8227585000000001
159.0,-92.89228627627871,80.0,-114.09015105773358,18737.0,0.8219985000000001
160.0,-222.93277625930088,138.0,-114.38051529925755,18875.0,0.8206875
